Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'13:54:28.562,9.29,,0.00,0.00,12.29,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:29.568,9.43,,0.00,0.00,12.42,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:30.564,9.56,,0.00,0.00,12.56,,0.00,0.00,36606.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:31.556,9.69,,0.00,0.00,12.69,,0.00,0.00,36606.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:32.559,9.83,,0.00,0.00,12.82,,0.00,0.00,36606.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:33.555,9.96,,0.00,0.00,12.95,,0.00,0.00,36606.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:34.570,10.09,,0.00,0.00,13.09,,0.00,0.00,36606.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:35.706,10.74,,0.00,0.00,13.23,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:36.571,10.87,,0.00,0.00,13.36,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:37.567,11.00,,0.00,0.00,13.49,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:38.584,11.13,,0.00,0.00,13.62,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:39.611,11.27,,0.00,0.00,13.76,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:40.586,11.40,,0.00,0.00,13.89,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:41.575,11.53,,0.00,0.00,14.02,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:42.597,11.67,,0.00,0.00,14.15,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:43.560,11.80,,0.00,0.00,14.29,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:44.572,11.93,,0.00,0.00,14.42,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:45.575,12.07,,0.00,0.00,14.56,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:46.566,12.20,,0.00,0.00,14.69,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:47.598,12.34,,0.00,0.00,14.83,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:48.540,12.46,,0.00,0.00,14.95,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:49.552,12.60,,0.00,0.00,15.09,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:50.609,12.74,,0.00,0.00,15.23,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:51.564,12.87,,0.00,0.00,15.35,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:52.563,13.00,,0.00,0.00,15.49,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:53.598,13.13,,0.00,0.00,15.62,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:54.570,13.27,,0.00,0.00,15.76,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:55.568,13.40,,0.00,0.00,15.89,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:56.565,13.53,,0.00,0.00,16.02,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:57.563,13.67,,0.00,0.00,16.16,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:58.552,13.80,,0.00,0.00,16.29,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:59.577,13.93,,0.00,0.00,16.42,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:00.574,14.07,,0.00,0.00,16.56,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:01.602,14.20,,0.00,0.00,16.69,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:02.586,14.33,,0.00,0.00,16.82,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:03.579,14.47,,0.00,0.00,16.96,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:04.589,14.60,,0.00,0.00,17.09,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:05.566,14.73,,0.00,0.00,17.22,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:06.609,14.87,,0.00,0.00,17.36,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:07.595,15.00,,0.00,0.00,17.49,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:08.611,15.14,,0.00,0.00,17.63,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:09.628,15.27,,0.00,0.00,17.76,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:10.586,15.40,,0.00,0.00,17.89,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:11.579,15.53,,0.00,0.00,18.02,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:12.644,15.67,,0.00,0.00,18.16,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:13.564,15.80,,0.00,0.00,18.29,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:14.569,15.93,,0.00,0.00,18.42,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:15.595,16.07,,0.00,0.00,18.56,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:16.609,16.20,,0.00,0.00,18.69,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:17.591,16.34,,0.00,0.00,18.82,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:18.606,16.47,,0.00,0.00,18.96,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:19.624,16.61,,0.00,0.00,19.10,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:20.605,16.74,,0.00,0.00,19.23,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:21.596,16.87,,0.00,0.00,19.36,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:22.584,17.00,,0.00,0.00,19.49,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:23.634,17.14,,0.00,0.00,19.63,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:24.595,17.27,,0.00,0.00,19.76,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:25.603,17.40,,0.00,0.00,19.89,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:26.611,17.54,,0.00,0.00,20.03,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:27.626,17.67,,0.00,0.00,20.16,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:28.597,17.80,,0.00,0.00,20.29,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:29.599,17.94,,0.00,0.00,20.43,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:30.586,18.07,,0.00,0.00,20.56,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:31.596,18.20,,0.00,0.00,20.69,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:32.598,18.34,,0.00,0.00,20.82,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:33.577,18.47,,0.00,0.00,20.96,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:34.608,18.60,,0.00,0.00,21.09,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:35.607,18.74,,0.00,0.00,21.23,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:36.570,18.87,,0.00,0.00,21.36,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:37.632,19.00,,0.00,0.00,21.49,,0.00,0.00,36606.00,-2.49,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:55:38.584,19.03,,0.00,0.00,21.63,,0.00,0.00,36606.00,-2.60,,0,0,0.00,,0.00,0.00,0.00,0.00
