Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'13:19:42.328,45.87629,53516,-1,548112,90340,78166,60564,,2.0618556,43.814434,12900,13140,9256,0,0,0,32332,40376,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:43.359,16.915422,53524,-1,548112,90348,78166,60564,,0.49751243,16.41791,12908,13148,9256,0,0,0,32332,40376,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:44.390,2.9850745,53532,-1,548112,90356,78166,60564,,0.99502486,1.9900497,12916,13156,9256,0,0,0,32332,40376,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:45.334,2.6737967,53544,-1,548112,90368,78166,60564,,0.53475934,2.1390374,12928,13168,9256,0,0,0,32332,40376,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:46.348,3.030303,53560,-1,548112,90388,78166,60564,,0.0,3.030303,12944,13184,9256,0,0,0,32332,40376,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:47.335,33.16583,54880,-1,548216,91708,78743,61115,,2.0100503,31.155779,14136,14376,9256,0,0,0,32460,40504,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:48.336,48.484848,55372,-1,548216,92196,78743,61115,,5.5555553,42.929295,14592,14832,9256,0,0,0,32496,40540,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:49.318,55.897438,54796,-1,545148,91616,78743,61115,,4.1025643,51.794872,14728,14968,9252,0,0,0,31784,39828,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:50.340,40.201004,54736,-1,544108,91556,78743,61115,,1.0050251,39.19598,14740,14980,9252,0,0,0,31712,39756,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:51.338,49.484535,54606,-1,543936,91428,79310,61666,,3.6082475,45.87629,14744,14984,9252,0,0,0,31576,39622,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:52.375,56.25,54678,-1,544108,91500,81531,62499,,4.326923,51.923077,14748,14988,9252,0,0,0,31640,39690,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:53.353,44.67005,55241,-1,552328,92192,81531,63072,,3.0456853,41.624367,14756,14996,9252,0,0,0,32132,40245,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:54.332,45.68528,53342,-1,543832,90164,82139,63072,,6.5989847,39.086296,12980,13220,9252,0,0,0,32044,40122,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:55.338,43.5,53342,-1,543832,90164,82139,63072,,2.5,41.0,12980,13220,9252,0,0,0,32044,40122,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:56.337,2.5252526,53342,-1,543832,90164,82139,63072,,0.0,2.5252526,12980,13220,9252,0,0,0,32044,40122,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:57.337,2.0725389,53346,-1,543832,90168,82139,63072,,0.0,2.0725389,12984,13224,9252,0,0,0,32044,40122,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:58.339,2.6041665,53346,-1,543832,90168,82139,63072,,0.5208333,2.0833333,12984,13224,9252,0,0,0,32044,40122,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:59.379,14.146341,53358,-1,543832,90336,82706,63623,,2.4390244,11.707317,12984,13224,9252,0,0,0,32112,40134,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:00.345,41.02564,53831,-1,543832,90816,82706,63623,,1.5384616,39.48718,13832,14072,9252,0,0,0,31744,39759,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:01.339,50.510204,53465,-1,543832,90368,82751,63856,,5.612245,44.89796,14184,14424,9252,0,0,0,31052,39041,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:02.324,42.34694,53589,-1,543832,90604,82755,63860,,1.0204082,41.32653,14364,14604,9252,0,0,0,30996,38985,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:03.493,39.743587,54221,-1,542612,90960,82757,64413,,2.5641026,37.179485,15080,15320,9252,0,0,0,30912,38901,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:04.313,58.024693,54310,-1,542792,91208,83743,66085,,6.7901235,51.23457,14940,15179,9240,0,0,0,31124,39131,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:05.376,52.55814,54341,-1,550648,91448,86511,67461,,6.0465117,46.511627,14948,15187,9240,0,0,0,31084,39154,2568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:06.351,47.150257,55253,-1,550588,92336,86511,68034,,4.1450777,43.00518,14952,15191,9240,0,0,0,31992,40062,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:07.328,48.6911,56636,-1,542968,93536,87123,68038,,3.1413612,45.54974,14952,15191,9240,0,0,0,33388,41445,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:08.321,28.49741,56636,-1,542968,93536,87613,68040,,0.0,28.49741,14952,15191,9240,0,0,0,33388,41445,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:09.351,4.9504952,54636,-1,542968,91540,87615,68042,,0.990099,3.960396,13216,13455,9240,0,0,0,33124,41181,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:10.331,2.631579,54640,-1,542968,91540,87615,68042,,0.0,2.631579,13220,13459,9240,0,0,0,33124,41181,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:11.357,3.0456853,54640,-1,542968,91540,87619,68046,,0.0,3.0456853,13220,13459,9240,0,0,0,33124,41181,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:20:12.342,41.968914,54996,-1,542968,91896,88194,68599,,6.2176166,35.751297,13400,13639,9240,0,0,0,33300,41357,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
