Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'14:15:46.175,40.298508,53640,-1,543972,90284,5918208,319986,,2.4875622,37.810944,13328,13597,9248,0,0,0,32188,40043,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:47.213,55.82524,53825,-1,543800,90492,5918775,320537,,4.3689322,51.45631,13528,13797,9248,0,0,0,32160,40028,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:48.217,50.251255,54069,-1,545012,90724,5921001,321370,,5.527638,44.723618,13604,13873,9248,0,0,0,32328,40196,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:49.179,41.145832,54846,-1,553076,91628,5921001,321943,,3.125,38.020832,13708,13977,9248,0,0,0,32932,40869,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:50.469,39.453125,53914,-1,543576,90580,5921609,321943,,3.515625,35.9375,13804,14073,9248,0,0,0,31940,39841,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:51.186,27.464788,53963,-1,543576,90588,5921609,322818,,0.0,27.464788,13824,14093,9248,0,0,0,31940,39870,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:52.205,4.4334974,54618,-1,543576,90752,5921941,322818,,1.9704434,2.4630542,13844,14121,9248,0,0,0,31952,40497,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:53.187,2.5906734,54630,-1,543576,90764,5921941,322818,,0.5181347,2.0725389,13856,14133,9248,0,0,0,31952,40497,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:54.232,2.4390244,54638,-1,543576,90772,5921941,322818,,0.9756098,1.4634147,13864,14141,9248,0,0,0,31952,40497,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:55.215,15.591398,54930,-1,543576,91092,5921941,323369,,1.6129032,13.978495,13996,14273,9248,0,0,0,32112,40657,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:56.263,46.226414,54770,-1,543404,91264,5922508,323369,,4.716981,41.509434,14820,15097,9248,0,0,0,31172,39673,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:57.206,51.366123,54315,-1,541496,90764,5922508,323369,,3.8251367,47.540985,14924,15192,9240,0,0,0,30892,39123,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:58.201,40.425533,54347,-1,541496,90796,5922508,323369,,1.0638298,39.361702,14960,15228,9240,0,0,0,30888,39119,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:59.304,38.46154,54301,-1,541324,90752,5923081,323920,,5.882353,32.579185,14964,15232,9240,0,0,0,30836,39069,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:00.178,53.846153,54605,-1,541496,91028,5923081,323920,,4.1420116,49.704144,14968,15236,9240,0,0,0,31092,39369,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:01.181,39.698494,54553,-1,541496,90976,5926715,326995,,1.5075377,38.190956,14968,15236,9240,0,0,0,31040,39317,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:02.202,44.0,54276,-1,549272,90880,5927323,327568,,5.5,38.5,13332,13600,9240,0,0,0,32336,40676,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:03.190,54.822334,55565,-1,541776,91988,5927323,327568,,2.0304568,52.791878,13392,13660,9240,0,0,0,33588,41905,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:04.205,29.14573,55569,-1,541776,91992,5927323,327568,,2.0100503,27.13568,13396,13664,9240,0,0,0,33588,41905,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:05.200,1.5706806,55569,-1,541776,91992,5927323,327568,,1.0471205,0.5235602,13396,13664,9240,0,0,0,33588,41905,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:06.211,3.0769234,55569,-1,541776,91992,5927323,327568,,1.0256411,2.0512822,13396,13664,9240,0,0,0,33588,41905,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:07.200,2.0512822,55569,-1,541776,91992,5927323,327568,,0.51282054,1.5384616,13396,13664,9240,0,0,0,33588,41905,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:08.231,37.37864,55665,-1,541776,92088,5927896,328119,,1.4563106,35.92233,13580,13848,9240,0,0,0,33500,41817,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:09.196,50.0,55105,-1,541604,91532,5927896,328119,,4.6391754,45.360825,13812,14080,9240,0,0,0,32708,41025,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:10.190,51.530613,55511,-1,541828,91964,5927896,328119,,3.5714285,47.959183,13988,14256,9240,0,0,0,32968,41255,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:11.194,34.653465,56007,-1,541828,92460,5927896,328119,,2.970297,31.683168,14432,14700,9240,0,0,0,33020,41307,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:12.230,53.623188,56545,-1,541656,93004,5928469,328670,,2.415459,51.20773,15156,15424,9240,0,0,0,32832,41121,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:13.192,49.23077,56553,-1,541880,93008,5930236,329503,,3.5897436,45.641026,15160,15428,9240,0,0,0,32836,41125,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:14.210,48.275864,56882,-1,549796,93444,5930236,329503,,4.4334974,43.842365,15168,15436,9240,0,0,0,33064,41446,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:15.178,45.68528,56351,-1,541208,92776,5930844,330076,,4.5685277,41.116753,15168,15436,9240,0,0,0,32580,40915,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:16.197,46.268658,56351,-1,541208,92776,5930844,330079,,0.0,46.268658,15168,15436,9240,0,0,0,32580,40915,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:17.190,6.5656567,54239,-1,541160,90664,5930844,330079,,0.5050505,6.060606,13572,13840,9240,0,0,0,32064,40399,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:18.195,2.5380712,54239,-1,541160,90664,5930844,330079,,0.0,2.5380712,13572,13840,9240,0,0,0,32064,40399,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:19.234,2.4390244,54239,-1,541160,90664,5930844,330079,,0.9756098,1.4634147,13572,13840,9240,0,0,0,32064,40399,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:20.204,17.741936,54475,-1,541160,90920,5931417,330630,,2.688172,15.053763,13624,13892,9240,0,0,0,32248,40583,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:21.243,44.444443,54067,-1,541160,90512,5931417,330630,,2.415459,42.028984,13816,14084,9240,0,0,0,31648,39983,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:22.220,51.030926,53383,-1,541160,89776,5931417,330630,,2.0618556,48.96907,13824,14092,9240,0,0,0,30956,39291,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:16:23.183,42.93478,53179,-1,541160,89620,5931417,330630,,2.173913,40.760868,13876,14144,9240,0,0,0,30700,39035,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
