Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'12:58:44.875,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:45.872,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:46.859,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:47.871,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:48.905,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:49.883,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:50.850,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:51.874,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:52.861,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:53.865,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:54.855,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:55.922,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:56.883,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:57.869,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:58.864,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:58:59.869,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:00.886,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:01.876,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:02.909,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:03.875,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:04.870,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:05.883,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:06.893,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:07.870,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:08.851,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:09.893,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:10.925,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:11.880,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:12.901,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:13.855,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:14.857,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:15.842,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:16.864,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:17.850,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:18.875,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:19.891,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:20.873,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:21.889,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:22.873,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:23.867,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:24.904,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:25.867,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:26.885,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:27.875,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:28.946,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:29.871,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:30.881,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:31.869,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:32.893,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:33.885,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:34.886,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:35.885,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:36.869,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:37.882,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:38.904,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:39.878,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:40.891,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:41.920,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:42.890,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:43.885,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:44.898,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:45.889,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:46.942,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:47.876,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:48.896,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:49.899,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:50.922,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:51.889,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:52.859,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:53.924,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:54.922,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:55.884,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:56.886,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:57.926,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:58.876,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
'12:59:59.886,0.63,,0.00,0.00,0.00,,0.00,0.00,40580.00,0.63,,0,0,0.00,,0.00,0.00,0.00,0.00
